timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-04-22T23:40:28,qwen2.5_0.5b_maze_train,4f90b332-70cf-4e18-b300-e6b03e8c75f1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,22536.697382799997,0.3716429420806296,1.649056806186107e-05,11.327027565030779,219.60123874049222,20.0,0.06853873224665548,1.3746710402915079,0.12101644197777775,1.5642262145159462,0.0,United Kingdom,GBR,england,,,Windows-11-10.0.26100-SP0,3.13.0,3.2.6,28,Intel(R) Core(TM) i7-14700,1,1 x NVIDIA GeForce RTX 5070,-2.3329,51.7694,63.712318420410156,machine,1.3567680913714641,95.60332827696975,29.434241991612385,18.75334683725727,N,1.0,0.0
