timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-05-02T11:57:03,k_vote_llm_k1,53040f13-c3ab-4b7f-9c2b-d34597865e03,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,52.25180230000024,0.0001025967683752,1.9635067855875167e-06,10.948250806082816,0.0,20.0,0.000152667706471,0.0,0.0002791568661111,0.0004318245725821,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.9,3.2.6,16,AMD Ryzen 7 7700X 8-Core Processor,1,1 x NVIDIA GeForce RTX 4060,-1.615,54.9742,31.11480712890625,machine,1.2,0,56.90599999999999,17.708618927001954,N,1.0,0.0
2026-05-02T11:57:57,k_vote_llm_k2,5c9c4b74-412d-4b89-b1f9-6b5fb2229156,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,52.099886299999525,0.0001021675547129,1.960993813395404e-06,10.987656353292188,0.0,20.0,0.0001517056141383,0.0,0.00027831242,0.0004300180341383,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.9,3.2.6,16,AMD Ryzen 7 7700X 8-Core Processor,1,1 x NVIDIA GeForce RTX 4060,-1.615,54.9742,31.11480712890625,machine,0.0,0,56.713999999999984,17.646937484741212,N,1.0,0.0
2026-05-02T11:58:52,k_vote_llm_k4,40716d4f-8a7d-4ccb-be0c-36d31d40dc1a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,53.10139819999949,0.0001042116263929,1.9625024938229216e-06,10.887134590893751,0.0,20.0,0.0001547477821746,0.0,0.0002838736455555,0.0004386214277301,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.9,3.2.6,16,AMD Ryzen 7 7700X 8-Core Processor,1,1 x NVIDIA GeForce RTX 4060,-1.615,54.9742,31.11480712890625,machine,1.96078431372549,0,57.48039215686273,17.881674972234986,N,1.0,0.0
2026-05-02T11:59:48,k_vote_llm_k8,36f3824b-ac9b-4a61-80fa-bcde7fbad938,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,55.10539969999991,0.00010964210001502663,1.9896797884042356e-06,11.261329290881251,0.0,20.0,0.00016646884906224225,0.0,0.00029500916555555,0.00046147801461779225,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.9,3.2.6,16,AMD Ryzen 7 7700X 8-Core Processor,1,1 x NVIDIA GeForce RTX 4060,-1.615,54.9742,31.11480712890625,machine,1.4150943396226414,0,58.1735849056604,18.10295875117464,N,1.0,0.0
